Jena,Moore,Jena29@blueocean.com,387-861-4438,Marine,2024-03-15,more than 6 months prior ETS,https://www.linkedin.com/in/JenaMoore/,https://github.com/Adolfo.Smitham,Medical Appointment 2023-11-17 15:00 All Day%Office Hour Requested 2023-11-04 14:00 2H%Office Hour Requested 2024-04-23 8:00 2H%,mcsp23
Avis,Schaefer,Avis.Schaefer56@blueocean.com,917-881-4173,Air Force,2024-09-02,more than 6 months prior ETS,https://www.linkedin.com/in/AvisSchaefer/,https://github.com/Madisyn.Collins,Medical Appointment 2023-12-29 14:00 2H%,mcsp24
Marilie,Kertzmann,Marilie.Kertzmann58@blueocean.com,097-098-4971,Navy,2023-05-15,Seperated,https://www.linkedin.com/in/MarilieKertzmann/,https://github.com/Alejandrin.Sanford9,Medical Appointment 2023-09-11 14:00 2H%,mcsp25
Sam,Grant,Sam.Grant12@blueocean.com,290-453-3448,Navy,2024-09-24,more than 6 months prior ETS,https://www.linkedin.com/in/SamGrant/,https://github.com/Noelia34,,mcsp23
Shawna,Hackett,Shawna85@blueocean.com,450-138-6252,Navy,2024-04-08,more than 6 months prior ETS,https://www.linkedin.com/in/ShawnaHackett/,https://github.com/Keshawn75,Family Emergency 2024-07-09 9:00 1H%,mcsp17
Abdullah,Olson,Abdullah38@blueocean.com,482-981-7968,Coast Guard,2024-11-25,more than 6 months prior ETS,https://www.linkedin.com/in/AbdullahOlson/,https://github.com/Leonel_Shields,Office Hour Requested 2023-10-25 9:00 1H%Office Hour Requested 2023-07-23 18:00 1H%Family Emergency 2024-03-11 11:00 1H%,mcsp19
Colleen,Nader,Colleen_Nader57@blueocean.com,544-513-6477,Coast Guard,2023-12-22,within 6 months prior ETS,https://www.linkedin.com/in/ColleenNader/,https://github.com/Friedrich36,Medical Appointment 2024-02-02 12:00 All Day%,mcsp25
Camila,Kuvalis,Camila.Kuvalis41@blueocean.com,555-803-9426,Coast Guard,2024-04-02,more than 6 months prior ETS,https://www.linkedin.com/in/CamilaKuvalis/,https://github.com/Alysa.Gerhold,Medical Appointment 2024-03-13 14:00 1H%Medical Appointment 2023-12-14 7:00 2H%Family Emergency 2023-08-11 7:00 1H%,mcsp18
Orin,Osinski,Orin.Osinski64@blueocean.com,028-933-4323,Coast Guard,2024-08-07,more than 6 months prior ETS,https://www.linkedin.com/in/OrinOsinski/,https://github.com/Simeon76,Office Hour Requested 2024-05-06 16:00 2H%Office Hour Requested 2024-01-31 17:00 All Day%Office Hour Requested 2023-12-03 17:00 All Day%,mcsp23
Salma,Feil,Salma.Feil46@blueocean.com,230-973-1158,Army,2023-12-27,within 6 months prior ETS,https://www.linkedin.com/in/SalmaFeil/,https://github.com/Howard3,,mcsp21
Ludwig,Feest,Ludwig_Feest@blueocean.com,029-483-7002,Army,2023-04-01,Seperated,https://www.linkedin.com/in/LudwigFeest/,https://github.com/Eliezer.Flatley67,Office Hour Requested 2023-08-01 16:00 1H%,mcsp24
Juvenal,Kris,Juvenal48@blueocean.com,457-376-7239,Army,2024-09-15,more than 6 months prior ETS,https://www.linkedin.com/in/JuvenalKris/,https://github.com/Maryam76,Family Emergency 2024-06-18 9:00 All Day%Clearing Appointment 2024-05-14 12:00 All Day%Medical Appointment 2024-07-03 18:00 2H%,mcsp24
Magnus,Wintheiser,Magnus_Wintheiser83@blueocean.com,387-205-7104,Coast Guard,2023-11-16,within 6 months prior ETS,https://www.linkedin.com/in/MagnusWintheiser/,https://github.com/Frieda.Lind15,Family Emergency 2024-07-03 10:00 2H%Clearing Appointment 2024-01-25 7:00 1H%Family Emergency 2023-12-12 10:00 All Day%,mcsp18
Dashawn,Ullrich,Dashawn_Ullrich@blueocean.com,247-814-1498,Navy,2024-09-21,more than 6 months prior ETS,https://www.linkedin.com/in/DashawnUllrich/,https://github.com/Rhett97,,mcsp19
Hester,Adams,Hester62@blueocean.com,960-580-9193,Air Force,2023-04-11,Seperated,https://www.linkedin.com/in/HesterAdams/,https://github.com/Lila9,Family Emergency 2023-12-30 13:00 All Day%Family Emergency 2023-08-26 10:00 2H%Office Hour Requested 2024-01-25 16:00 3H%,mcsp23
Cyril,Rempel,Cyril67@blueocean.com,716-675-5445,Navy,2024-04-10,more than 6 months prior ETS,https://www.linkedin.com/in/CyrilRempel/,https://github.com/Madison92,Clearing Appointment 2023-10-08 15:00 All Day%Office Hour Requested 2023-10-05 7:00 3H%Office Hour Requested 2023-10-14 6:00 2H%,mcsp16
Jonathon,Prohaska,Jonathon.Prohaska@blueocean.com,089-855-0357,Air Force,2023-04-14,Seperated,https://www.linkedin.com/in/JonathonProhaska/,https://github.com/Van60,Office Hour Requested 2024-05-16 14:00 1H%Clearing Appointment 2023-10-16 13:00 All Day%Medical Appointment 2024-01-31 8:00 All Day%,mcsp23
Hortense,Barton,Hortense98@blueocean.com,606-442-5277,Marine,2024-05-24,more than 6 months prior ETS,https://www.linkedin.com/in/HortenseBarton/,https://github.com/Edythe47,,mcsp19
Burley,Watsica,Burley74@blueocean.com,461-472-6029,Army,2024-05-06,more than 6 months prior ETS,https://www.linkedin.com/in/BurleyWatsica/,https://github.com/Helmer42,Clearing Appointment 2024-01-06 14:00 1H%Family Emergency 2024-04-01 7:00 1H%Clearing Appointment 2024-03-10 7:00 All Day%,mcsp16
Jerry,Runolfsdottir,Jerry_Runolfsdottir60@blueocean.com,964-904-4043,Marine,2024-12-15,more than 6 months prior ETS,https://www.linkedin.com/in/JerryRunolfsdottir/,https://github.com/Eunice.Bednar,Office Hour Requested 2024-02-25 18:00 All Day%,mcsp18
Nasir,Beahan,Nasir_Beahan@blueocean.com,422-290-1117,Army,2023-01-26,Seperated,https://www.linkedin.com/in/NasirBeahan/,https://github.com/Karli.Kub76,Medical Appointment 2023-12-28 13:00 All Day%,mcsp22
Alycia,VonRueden,Alycia.VonRueden75@blueocean.com,030-638-4768,Army,2024-05-06,more than 6 months prior ETS,https://www.linkedin.com/in/AlyciaVonRueden/,https://github.com/Percy.Ward77,,mcsp24
Elwyn,Wolf,Elwyn.Wolf@blueocean.com,799-644-4231,Navy,2023-04-09,Seperated,https://www.linkedin.com/in/ElwynWolf/,https://github.com/Celia9,,mcsp16
Electa,Schumm,Electa_Schumm@blueocean.com,094-129-5810,Coast Guard,2024-07-09,more than 6 months prior ETS,https://www.linkedin.com/in/ElectaSchumm/,https://github.com/Karelle_Cummings,Family Emergency 2023-11-16 14:00 3H%,mcsp25
Brown,West,Brown.West@blueocean.com,052-520-7396,Army,2024-04-06,more than 6 months prior ETS,https://www.linkedin.com/in/BrownWest/,https://github.com/Jayson.Steuber,,mcsp16
Marina,Nicolas-O'Conner,Marina.Nicolas-OConner70@blueocean.com,059-337-7374,Air Force,2024-11-11,more than 6 months prior ETS,https://www.linkedin.com/in/MarinaNicolas-O'Conner/,https://github.com/Kirstin97,Medical Appointment 2024-06-17 8:00 2H%,mcsp17
Darby,Stroman,Darby36@blueocean.com,534-799-2170,Army,2024-01-26,more than 6 months prior ETS,https://www.linkedin.com/in/DarbyStroman/,https://github.com/Garrett_Stroman,Clearing Appointment 2023-11-13 16:00 2H%,mcsp17
Modesto,Prosacco,Modesto.Prosacco@blueocean.com,319-429-2663,Air Force,2024-04-18,more than 6 months prior ETS,https://www.linkedin.com/in/ModestoProsacco/,https://github.com/Abner85,,mcsp24
Yasmeen,Ruecker,Yasmeen53@blueocean.com,539-539-3922,Coast Guard,2024-03-29,more than 6 months prior ETS,https://www.linkedin.com/in/YasmeenRuecker/,https://github.com/Darrin.Casper,,mcsp23
Boyd,Schulist-O'Kon,Boyd24@blueocean.com,627-202-3464,Air Force,2023-06-13,Seperated,https://www.linkedin.com/in/BoydSchulist-O'Kon/,https://github.com/Ibrahim.Glover,Office Hour Requested 2023-08-11 10:00 2H%Medical Appointment 2024-03-21 8:00 All Day%Clearing Appointment 2023-07-20 8:00 1H%,mcsp20
Merle,Kunze,Merle_Kunze@blueocean.com,579-749-7194,Army,2024-10-24,more than 6 months prior ETS,https://www.linkedin.com/in/MerleKunze/,https://github.com/Mathew_Okuneva,Office Hour Requested 2023-09-24 15:00 1H%,mcsp19
Lorenza,Feest,Lorenza45@blueocean.com,266-414-9326,Air Force,2023-12-10,within 6 months prior ETS,https://www.linkedin.com/in/LorenzaFeest/,https://github.com/Mohamed_Cartwright64,,mcsp24
Allison,Trantow,Allison48@blueocean.com,400-565-0397,Coast Guard,2023-07-15,Clearing,https://www.linkedin.com/in/AllisonTrantow/,https://github.com/Antonina_Cronin81,Medical Appointment 2024-02-14 18:00 All Day%,mcsp23
Zita,Kassulke,Zita_Kassulke98@blueocean.com,751-649-9284,Marine,2024-02-06,more than 6 months prior ETS,https://www.linkedin.com/in/ZitaKassulke/,https://github.com/Marianne_Grimes25,Medical Appointment 2024-04-18 12:00 3H%,mcsp23
Darian,Dibbert,Darian11@blueocean.com,749-784-0721,Air Force,2023-01-17,Seperated,https://www.linkedin.com/in/DarianDibbert/,https://github.com/Jazmyne.Reichert22,Clearing Appointment 2023-08-31 17:00 1H%,mcsp23
Maurine,Lang,Maurine_Lang83@blueocean.com,775-640-2157,Army,2024-02-09,more than 6 months prior ETS,https://www.linkedin.com/in/MaurineLang/,https://github.com/Minerva_Wunsch84,Medical Appointment 2023-10-22 17:00 1H%,mcsp24
Ariane,Wisoky,Ariane.Wisoky@blueocean.com,160-991-0955,Army,2024-10-31,more than 6 months prior ETS,https://www.linkedin.com/in/ArianeWisoky/,https://github.com/Sierra63,Office Hour Requested 2023-08-12 13:00 1H%,mcsp16
Kiley,Marks,Kiley_Marks17@blueocean.com,024-395-7901,Coast Guard,2023-10-17,within 6 months prior ETS,https://www.linkedin.com/in/KileyMarks/,https://github.com/Gloria.Farrell39,Clearing Appointment 2023-08-06 6:00 All Day%,mcsp24
Tavares,McLaughlin,Tavares76@blueocean.com,430-898-7379,Air Force,2024-05-15,more than 6 months prior ETS,https://www.linkedin.com/in/TavaresMcLaughlin/,https://github.com/Melba27,,mcsp22
Maegan,Anderson,Maegan46@blueocean.com,817-989-9084,Coast Guard,2023-06-12,Seperated,https://www.linkedin.com/in/MaeganAnderson/,https://github.com/Mara.Sporer,,mcsp20
Henry,Treutel,Henry4@blueocean.com,683-827-8682,Air Force,2023-12-20,within 6 months prior ETS,https://www.linkedin.com/in/HenryTreutel/,https://github.com/Courtney.Frami90,,mcsp20
Merl,Volkman,Merl_Volkman42@blueocean.com,391-576-1242,Air Force,2023-08-12,within 6 months prior ETS,https://www.linkedin.com/in/MerlVolkman/,https://github.com/Ciara.Osinski,,mcsp23
Arlene,Roob,Arlene.Roob92@blueocean.com,138-192-3583,Navy,2023-12-11,within 6 months prior ETS,https://www.linkedin.com/in/ArleneRoob/,https://github.com/Cole_McClure,Clearing Appointment 2023-08-07 17:00 3H%,mcsp20
Gwen,Halvorson,Gwen.Halvorson@blueocean.com,411-084-9683,Army,2024-08-06,more than 6 months prior ETS,https://www.linkedin.com/in/GwenHalvorson/,https://github.com/Luella.Smitham62,Family Emergency 2024-06-08 10:00 3H%Family Emergency 2024-03-21 7:00 1H%Office Hour Requested 2024-06-05 6:00 All Day%,mcsp24
Ricardo,Nikolaus,Ricardo40@blueocean.com,748-428-8288,Navy,2023-04-11,Seperated,https://www.linkedin.com/in/RicardoNikolaus/,https://github.com/Joe83,,mcsp24
Veda,Nolan,Veda29@blueocean.com,503-089-6471,Navy,2024-02-16,more than 6 months prior ETS,https://www.linkedin.com/in/VedaNolan/,https://github.com/Carmela.Jacobi,,mcsp16
Gus,Daugherty-Botsford,Gus.Daugherty-Botsford@blueocean.com,847-221-5303,Coast Guard,2024-10-09,more than 6 months prior ETS,https://www.linkedin.com/in/GusDaugherty-Botsford/,https://github.com/Kallie.Jenkins,Family Emergency 2023-08-25 16:00 3H%Office Hour Requested 2024-02-10 17:00 3H%Office Hour Requested 2024-01-07 16:00 2H%,mcsp25
Itzel,Bruen,Itzel.Bruen3@blueocean.com,773-791-0603,Navy,2023-05-08,Seperated,https://www.linkedin.com/in/ItzelBruen/,https://github.com/Chester.Mueller0,Clearing Appointment 2024-02-28 18:00 All Day%,mcsp18
Scottie,Keeling,Scottie91@blueocean.com,486-952-9738,Marine,2024-02-06,more than 6 months prior ETS,https://www.linkedin.com/in/ScottieKeeling/,https://github.com/Cayla_OConnell,Medical Appointment 2023-09-05 17:00 1H%,mcsp20
Nakia,Larkin-Ryan,Nakia.Larkin-Ryan50@blueocean.com,533-586-1014,Air Force,2023-05-09,Seperated,https://www.linkedin.com/in/NakiaLarkin-Ryan/,https://github.com/Cade9,Medical Appointment 2023-09-03 12:00 3H%Medical Appointment 2024-05-23 11:00 All Day%Family Emergency 2023-09-10 18:00 All Day%,mcsp25
Una,Kuphal,Una.Kuphal@blueocean.com,578-952-3205,Air Force,2024-08-06,more than 6 months prior ETS,https://www.linkedin.com/in/UnaKuphal/,https://github.com/Elaina_Okuneva-Kerluke45,Family Emergency 2023-08-15 6:00 1H%Clearing Appointment 2024-01-04 8:00 2H%Medical Appointment 2024-05-12 15:00 All Day%,mcsp23
Charity,Heller,Charity_Heller@blueocean.com,467-171-9055,Coast Guard,2024-01-08,within 6 months prior ETS,https://www.linkedin.com/in/CharityHeller/,https://github.com/Clovis_Dietrich67,Office Hour Requested 2024-01-26 9:00 3H%Medical Appointment 2023-11-18 18:00 3H%Medical Appointment 2023-10-25 9:00 All Day%,mcsp25
Salma,Johnston,Salma.Johnston@blueocean.com,254-836-7032,Army,2024-10-13,more than 6 months prior ETS,https://www.linkedin.com/in/SalmaJohnston/,https://github.com/Meggie.Rath46,Medical Appointment 2024-02-27 18:00 1H%,mcsp17
Alf,Beatty,Alf_Beatty@blueocean.com,863-078-0774,Coast Guard,2023-04-24,Seperated,https://www.linkedin.com/in/AlfBeatty/,https://github.com/Violet_Becker,Clearing Appointment 2024-06-24 12:00 2H%,mcsp24
George,Lebsack,George.Lebsack@blueocean.com,033-756-0209,Air Force,2024-01-09,within 6 months prior ETS,https://www.linkedin.com/in/GeorgeLebsack/,https://github.com/Rod91,Clearing Appointment 2023-10-10 16:00 2H%,mcsp25
Dortha,Gislason,Dortha_Gislason@blueocean.com,380-759-0617,Army,2023-02-05,Seperated,https://www.linkedin.com/in/DorthaGislason/,https://github.com/Flossie_Bayer,Medical Appointment 2023-12-16 7:00 2H%,mcsp23
Harmony,Altenwerth,Harmony16@blueocean.com,203-653-2837,Navy,2024-01-07,within 6 months prior ETS,https://www.linkedin.com/in/HarmonyAltenwerth/,https://github.com/Albin.Kreiger-Fahey,Medical Appointment 2024-05-17 6:00 All Day%,mcsp22
Martine,Boyle,Martine_Boyle24@blueocean.com,383-328-9964,Air Force,2024-02-26,more than 6 months prior ETS,https://www.linkedin.com/in/MartineBoyle/,https://github.com/Jeanie55,Family Emergency 2023-10-03 16:00 All Day%,mcsp23
Maxime,Feil,Maxime_Feil96@blueocean.com,353-624-1459,Air Force,2024-05-01,more than 6 months prior ETS,https://www.linkedin.com/in/MaximeFeil/,https://github.com/Miles_Monahan85,,mcsp16
Emmie,Bashirian,Emmie_Bashirian91@blueocean.com,128-324-2496,Air Force,2024-10-26,more than 6 months prior ETS,https://www.linkedin.com/in/EmmieBashirian/,https://github.com/Santiago_Greenfelder,Clearing Appointment 2023-09-14 11:00 1H%,mcsp23
Lavonne,Senger,Lavonne86@blueocean.com,287-906-9102,Marine,2024-03-25,more than 6 months prior ETS,https://www.linkedin.com/in/LavonneSenger/,https://github.com/Geovany58,,mcsp18
Jailyn,Mosciski,Jailyn_Mosciski39@blueocean.com,695-959-1274,Army,2023-06-05,Seperated,https://www.linkedin.com/in/JailynMosciski/,https://github.com/Darrin.Tromp-Keebler,Family Emergency 2023-12-26 6:00 All Day%Family Emergency 2023-11-23 10:00 2H%Family Emergency 2024-01-23 12:00 1H%,mcsp17
Kristina,Koch,Kristina_Koch@blueocean.com,265-424-5815,Navy,2024-10-05,more than 6 months prior ETS,https://www.linkedin.com/in/KristinaKoch/,https://github.com/Frederique_Bernier41,,mcsp20
Jessyca,Braun,Jessyca25@blueocean.com,707-726-8098,Marine,2024-08-09,more than 6 months prior ETS,https://www.linkedin.com/in/JessycaBraun/,https://github.com/Harmony.Bashirian,Clearing Appointment 2024-01-23 16:00 1H%,mcsp21
Jadyn,Bartoletti,Jadyn_Bartoletti@blueocean.com,684-533-2741,Marine,2024-05-24,more than 6 months prior ETS,https://www.linkedin.com/in/JadynBartoletti/,https://github.com/Kacey.Carter66,,mcsp22
Ivy,Lueilwitz,Ivy_Lueilwitz0@blueocean.com,568-275-8643,Coast Guard,2023-10-15,within 6 months prior ETS,https://www.linkedin.com/in/IvyLueilwitz/,https://github.com/Charley_West8,Clearing Appointment 2023-11-06 18:00 1H%,mcsp24
Barry,Stroman,Barry.Stroman28@blueocean.com,470-851-3669,Air Force,2023-12-03,within 6 months prior ETS,https://www.linkedin.com/in/BarryStroman/,https://github.com/Eleanora.Bruen,Medical Appointment 2023-10-26 8:00 3H%Family Emergency 2024-01-05 9:00 All Day%Office Hour Requested 2024-05-02 6:00 1H%,mcsp24
Madaline,Stehr,Madaline19@blueocean.com,722-389-8536,Coast Guard,2024-12-08,more than 6 months prior ETS,https://www.linkedin.com/in/MadalineStehr/,https://github.com/Maymie7,Clearing Appointment 2024-06-05 18:00 All Day%,mcsp24
Gerard,Ankunding,Gerard.Ankunding71@blueocean.com,573-960-1002,Air Force,2024-10-24,more than 6 months prior ETS,https://www.linkedin.com/in/GerardAnkunding/,https://github.com/Branson7,Office Hour Requested 2024-05-20 8:00 All Day%Family Emergency 2024-01-22 11:00 3H%Medical Appointment 2023-10-28 14:00 2H%,mcsp19
Rachel,Goodwin,Rachel.Goodwin28@blueocean.com,081-515-8993,Army,2024-12-12,more than 6 months prior ETS,https://www.linkedin.com/in/RachelGoodwin/,https://github.com/Tiffany_Bahringer,,mcsp23
Hardy,Wiza,Hardy_Wiza@blueocean.com,544-654-8608,Coast Guard,2023-01-18,Seperated,https://www.linkedin.com/in/HardyWiza/,https://github.com/Mark_Bergstrom3,,mcsp24
Eryn,Schmitt,Eryn_Schmitt@blueocean.com,976-225-9754,Army,2023-02-16,Seperated,https://www.linkedin.com/in/ErynSchmitt/,https://github.com/Emmitt.Konopelski,,mcsp16
Elisa,Toy,Elisa22@blueocean.com,631-989-2382,Coast Guard,2024-07-10,more than 6 months prior ETS,https://www.linkedin.com/in/ElisaToy/,https://github.com/Ryan12,Office Hour Requested 2023-09-26 8:00 1H%,mcsp21
Afton,McClure,Afton84@blueocean.com,075-197-7719,Navy,2023-05-26,Seperated,https://www.linkedin.com/in/AftonMcClure/,https://github.com/Sheldon.Ferry,Family Emergency 2023-09-09 9:00 2H%,mcsp19
Louie,Kuvalis,Louie49@blueocean.com,781-831-1904,Navy,2023-11-20,within 6 months prior ETS,https://www.linkedin.com/in/LouieKuvalis/,https://github.com/Aimee.Rosenbaum28,Clearing Appointment 2024-02-09 10:00 All Day%Family Emergency 2024-01-26 17:00 3H%Family Emergency 2024-01-28 16:00 2H%,mcsp18
Taya,Pacocha,Taya_Pacocha27@blueocean.com,908-483-1192,Navy,2024-02-15,more than 6 months prior ETS,https://www.linkedin.com/in/TayaPacocha/,https://github.com/Brandt85,,mcsp22
Sigurd,Homenick,Sigurd48@blueocean.com,336-769-4525,Air Force,2024-10-31,more than 6 months prior ETS,https://www.linkedin.com/in/SigurdHomenick/,https://github.com/Javon.Terry,Office Hour Requested 2023-09-05 13:00 1H%,mcsp24
Harrison,Ziemann,Harrison_Ziemann@blueocean.com,642-108-8856,Marine,2023-05-05,Seperated,https://www.linkedin.com/in/HarrisonZiemann/,https://github.com/Shyann_Reichert80,Clearing Appointment 2024-04-23 18:00 All Day%,mcsp19
Elta,Sauer,Elta.Sauer79@blueocean.com,614-599-8175,Navy,2023-09-30,within 6 months prior ETS,https://www.linkedin.com/in/EltaSauer/,https://github.com/River.Prosacco30,Office Hour Requested 2024-06-02 17:00 2H%,mcsp24
Toy,Raynor,Toy.Raynor48@blueocean.com,917-117-1504,Air Force,2023-08-25,within 6 months prior ETS,https://www.linkedin.com/in/ToyRaynor/,https://github.com/Theresia9,Medical Appointment 2023-12-30 9:00 1H%Clearing Appointment 2024-03-18 13:00 2H%Clearing Appointment 2023-12-19 8:00 1H%,mcsp23
Abelardo,Harber,Abelardo.Harber@blueocean.com,484-877-4188,Air Force,2023-06-29,Seperated,https://www.linkedin.com/in/AbelardoHarber/,https://github.com/Rahul_Dickinson-Brekke27,Office Hour Requested 2023-09-22 14:00 All Day%Office Hour Requested 2024-01-04 6:00 2H%Office Hour Requested 2024-04-24 16:00 All Day%,mcsp21
Kyler,Runolfsdottir,Kyler.Runolfsdottir69@blueocean.com,651-109-0635,Navy,2023-03-21,Seperated,https://www.linkedin.com/in/KylerRunolfsdottir/,https://github.com/Sandra93,,mcsp17
Natasha,Schmitt,Natasha57@blueocean.com,634-684-2728,Marine,2024-08-20,more than 6 months prior ETS,https://www.linkedin.com/in/NatashaSchmitt/,https://github.com/Lizeth.Hansen,Clearing Appointment 2024-03-02 17:00 2H%,mcsp20
Columbus,Sporer,Columbus.Sporer@blueocean.com,559-511-6209,Air Force,2023-01-05,Seperated,https://www.linkedin.com/in/ColumbusSporer/,https://github.com/Melyna98,Office Hour Requested 2023-09-28 6:00 All Day%,mcsp23
Skye,Mraz,Skye.Mraz9@blueocean.com,338-243-4214,Marine,2023-05-20,Seperated,https://www.linkedin.com/in/SkyeMraz/,https://github.com/Violette_Beer44,Medical Appointment 2023-11-12 7:00 All Day%Clearing Appointment 2024-02-08 6:00 1H%Medical Appointment 2023-11-20 7:00 2H%,mcsp16
Adrienne,Gerhold,Adrienne_Gerhold80@blueocean.com,444-877-3324,Navy,2024-08-20,more than 6 months prior ETS,https://www.linkedin.com/in/AdrienneGerhold/,https://github.com/Lois2,Family Emergency 2023-12-16 16:00 All Day%Family Emergency 2024-04-28 13:00 3H%Clearing Appointment 2024-02-17 9:00 All Day%,mcsp20
Eliane,Kuhic,Eliane_Kuhic93@blueocean.com,137-633-2937,Marine,2024-08-16,more than 6 months prior ETS,https://www.linkedin.com/in/ElianeKuhic/,https://github.com/Elizabeth_Kautzer,,mcsp22
Jaylin,Hintz,Jaylin.Hintz7@blueocean.com,527-922-4721,Navy,2023-11-10,within 6 months prior ETS,https://www.linkedin.com/in/JaylinHintz/,https://github.com/Lizzie94,Medical Appointment 2023-12-04 18:00 2H%Family Emergency 2024-03-07 17:00 2H%Clearing Appointment 2023-08-06 16:00 1H%,mcsp20
Elise,Dooley,Elise75@blueocean.com,355-774-1010,Navy,2023-11-16,within 6 months prior ETS,https://www.linkedin.com/in/EliseDooley/,https://github.com/Eloise_Runolfsson15,,mcsp20
Alaina,Flatley,Alaina.Flatley86@blueocean.com,617-328-5079,Navy,2023-02-10,Seperated,https://www.linkedin.com/in/AlainaFlatley/,https://github.com/Reina80,Clearing Appointment 2024-05-12 12:00 1H%,mcsp16
Amina,Goodwin,Amina.Goodwin@blueocean.com,602-037-4291,Navy,2023-12-23,within 6 months prior ETS,https://www.linkedin.com/in/AminaGoodwin/,https://github.com/Ivah_Grady19,Office Hour Requested 2024-06-28 13:00 All Day%,mcsp22
Nick,Leannon,Nick.Leannon@blueocean.com,277-169-1572,Navy,2023-08-20,within 6 months prior ETS,https://www.linkedin.com/in/NickLeannon/,https://github.com/Tracy13,Clearing Appointment 2024-07-05 7:00 2H%,mcsp24
Hassie,Mayer,Hassie.Mayer89@blueocean.com,820-944-2324,Coast Guard,2023-06-17,Seperated,https://www.linkedin.com/in/HassieMayer/,https://github.com/Kacie_Borer-Ondricka,,mcsp16
Albertha,Willms,Albertha.Willms44@blueocean.com,866-249-8998,Marine,2024-08-11,more than 6 months prior ETS,https://www.linkedin.com/in/AlberthaWillms/,https://github.com/Paul.Stanton44,,mcsp24
Lelah,Borer,Lelah.Borer@blueocean.com,477-805-4260,Air Force,2024-11-25,more than 6 months prior ETS,https://www.linkedin.com/in/LelahBorer/,https://github.com/Carmine_Howell90,Clearing Appointment 2023-07-16 16:00 All Day%,mcsp17
Blair,Stokes,Blair12@blueocean.com,726-627-7719,Coast Guard,2023-01-22,Seperated,https://www.linkedin.com/in/BlairStokes/,https://github.com/Taya14,Medical Appointment 2024-03-02 7:00 1H%Office Hour Requested 2024-02-04 11:00 All Day%Family Emergency 2024-07-03 17:00 1H%,mcsp21
Chadd,McDermott,Chadd_McDermott82@blueocean.com,090-040-2881,Marine,2024-05-12,more than 6 months prior ETS,https://www.linkedin.com/in/ChaddMcDermott/,https://github.com/Norbert.Fritsch22,,mcsp16
Therese,Beer,Therese_Beer80@blueocean.com,516-068-2274,Coast Guard,2024-02-11,more than 6 months prior ETS,https://www.linkedin.com/in/ThereseBeer/,https://github.com/Marty17,Office Hour Requested 2023-11-03 18:00 All Day%Office Hour Requested 2023-12-11 12:00 3H%Family Emergency 2024-07-08 14:00 1H%,mcsp17
Ulices,Harber,Ulices_Harber@blueocean.com,188-964-9666,Coast Guard,2024-06-27,more than 6 months prior ETS,https://www.linkedin.com/in/UlicesHarber/,https://github.com/Josefina_Smitham,Medical Appointment 2023-12-02 11:00 All Day%,mcsp25
Golden,Goyette,Golden32@blueocean.com,164-662-2756,Army,2024-10-04,more than 6 months prior ETS,https://www.linkedin.com/in/GoldenGoyette/,https://github.com/Bernie86,Clearing Appointment 2024-04-14 13:00 1H%,mcsp22
Grayson,Parker,Grayson.Parker@blueocean.com,805-513-9827,Army,2023-10-23,within 6 months prior ETS,https://www.linkedin.com/in/GraysonParker/,https://github.com/Marco.Kuhlman39,Family Emergency 2024-02-01 11:00 2H%,mcsp16
Lincoln,Kshlerin-Friesen,Lincoln.Kshlerin-Friesen79@blueocean.com,483-738-0322,Air Force,2023-08-11,within 6 months prior ETS,https://www.linkedin.com/in/LincolnKshlerin-Friesen/,https://github.com/Onie37,Clearing Appointment 2024-01-19 6:00 1H%,mcsp25
Consuelo,Smith,Consuelo_Smith@blueocean.com,213-584-8575,Army,2024-05-22,more than 6 months prior ETS,https://www.linkedin.com/in/ConsueloSmith/,https://github.com/Shayne_Erdman,Clearing Appointment 2024-03-08 16:00 2H%,mcsp17
Garland,Shields,Garland_Shields57@blueocean.com,970-151-5427,Army,2023-04-29,Seperated,https://www.linkedin.com/in/GarlandShields/,https://github.com/Margot_Towne,Family Emergency 2023-08-08 10:00 2H%,mcsp22
Deondre,Wuckert,Deondre_Wuckert11@blueocean.com,672-280-6785,Air Force,2023-04-12,Seperated,https://www.linkedin.com/in/DeondreWuckert/,https://github.com/Antonina89,,mcsp21
Felicity,Hamill,Felicity25@blueocean.com,410-364-5572,Marine,2024-12-16,more than 6 months prior ETS,https://www.linkedin.com/in/FelicityHamill/,https://github.com/Joshua_Goodwin82,Medical Appointment 2023-10-08 13:00 3H%Medical Appointment 2023-07-29 8:00 All Day%Medical Appointment 2023-12-03 7:00 All Day%,mcsp22
Junior,Fadel,Junior.Fadel66@blueocean.com,309-835-0876,Army,2024-04-22,more than 6 months prior ETS,https://www.linkedin.com/in/JuniorFadel/,https://github.com/Norris_Harber-Stracke,,mcsp17
Electa,Mann,Electa77@blueocean.com,856-819-3960,Air Force,2023-03-27,Seperated,https://www.linkedin.com/in/ElectaMann/,https://github.com/Philip.Bruen,Family Emergency 2024-02-15 14:00 All Day%,mcsp25
Noelia,Lindgren,Noelia.Lindgren@blueocean.com,129-217-9807,Marine,2023-07-11,Seperated,https://www.linkedin.com/in/NoeliaLindgren/,https://github.com/Elissa99,Office Hour Requested 2023-11-08 8:00 All Day%Medical Appointment 2024-02-17 10:00 2H%Medical Appointment 2024-06-17 10:00 1H%,mcsp25
